,name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
23417,,23646,41601197,traffic_signals,,1,,,,-112.0777574,33.4586516,,,
23501,,23730,41601594,traffic_signals,,1,,,,-111.8744312,33.4171203,,,
23507,,23736,41601608,traffic_signals,,1,,,,-111.8743759,33.4221034,,,
23521,,23750,41601682,traffic_signals,,1,,,,-111.8763691,33.3106834,,,
23523,,23752,41601686,traffic_signals,,1,,,,-111.876378,33.3132837,,,
23623,,23855,41602156,traffic_signals,,1,,,,-112.2289902,33.5811913,,,
23634,,23866,41602189,traffic_signals,,1,,,,-112.229027,33.59567,,,
23641,,23873,41602206,traffic_signals,,1,,,,-112.2289175,33.6029162,,,
23646,,23878,41602227,traffic_signals,,1,,,,-112.2288437,33.6101588,,,
23692,,23924,41602387,traffic_signals,,1,,,,-112.2286539,33.5089041,,,
23779,,24012,41602743,traffic_signals,,1,,,,-111.9004968,33.4221088,,,
23807,,24040,41602828,traffic_signals,,1,,,,-111.8906547,33.7267321,,,
23923,,24160,41603739,traffic_signals,,1,,,,-112.3409808,33.5151892,,,
23926,,24163,41603747,traffic_signals,,1,,,,-112.340993,33.5223009,,,
23930,,24167,41603763,traffic_signals,,1,,,,-112.3416888,33.5511716,,,
23932,,24169,41603772,traffic_signals,,1,,,,-112.3418211,33.5800967,,,
23936,,24173,41603799,traffic_signals,,1,,,,-112.3418789,33.6091506,,,
23941,,24178,41603812,traffic_signals,,1,,,,-112.3420819,33.6235463,,,
23971,,24210,41603910,traffic_signals,,1,,,,-111.623995,33.4223486,,,
24149,,24388,41604611,traffic_signals,,1,,,,-112.1928092,33.5421245,,,
24281,,24521,41605262,traffic_signals,,1,,,,-111.8340623,33.4172839,,,
24298,,24539,41605320,traffic_signals,,1,,,,-111.8567092,33.4076389,,,
24301,,24542,41605341,traffic_signals,,1,,,,-111.8569986,33.4003621,,,
24308,,24550,41605379,traffic_signals,,1,,,,-111.8594235,33.3714974,,,
24311,,24553,41605386,traffic_signals,,1,,,,-111.8590934,33.3642206,,,
24319,,24561,41605416,traffic_signals,,1,,,,-111.8584965,33.2183275,,,
24320,,24563,41605430,traffic_signals,,1,,,,-111.8584041,33.2235512,,,
24433,,24684,41606101,traffic_signals,,1,,,,-111.8206385,33.4149905,,,
24501,,24752,41606299,traffic_signals,,1,,,,-111.9230233,33.3929577,,,
24616,,24870,41606786,traffic_signals,,1,,,,-111.6845544,33.4103962,,,
24831,,25087,41607948,traffic_signals,,1,,,,-112.0725622,33.4493186,,,
24832,,25088,41607950,traffic_signals,,1,,,,-112.0725534,33.4503969,,,
24833,,25089,41607952,traffic_signals,,1,,,,-112.0725514,33.4513806,,,
24858,,25114,41608008,traffic_signals,,1,,,,-112.0725737,33.5092832,,,
24907,,25163,41608246,traffic_signals,,1,,,,-111.6587164,33.4224108,,,
25097,,25354,41609051,traffic_signals,,1,,,,-111.904027,33.6191437,,,
25435,,25695,41610428,traffic_signals,,1,,,,-112.0694542,33.476631,,,
25438,,25698,41610432,traffic_signals,,1,,,,-112.0651079,33.476604,,,
25574,,25834,41610824,traffic_signals,,1,,,,-112.047683,33.4548331,,,
25578,,25840,41610841,traffic_signals,,1,,,,-112.065242,33.4544971,,,
26034,,26298,41612606,traffic_signals,,1,,,,-111.5979959,33.4153648,,,
26037,,26301,41612629,traffic_signals,,1,,,,-111.5806707,33.4153566,,,
26172,,26442,41613339,traffic_signals,,1,,,,-111.9209975,33.6695792,,,
26275,,26545,41613847,traffic_signals,,1,,,,-112.0741885,33.654731,,,
26287,,26557,41613877,traffic_signals,,1,,,,-112.0997741,33.6547214,,,
26290,,26560,41613893,traffic_signals,,1,,,,-112.1171574,33.6546664,,,
26297,,26567,41613925,traffic_signals,,1,,,,-112.1344971,33.6546486,,,
26301,,26571,41613934,traffic_signals,,1,,,,-112.1432146,33.6546112,,,
26303,,26573,41613937,traffic_signals,,1,,,,-112.1519308,33.6545866,,,
26306,,26576,41613945,traffic_signals,,1,,,,-112.1606072,33.6545427,,,
26312,,26584,41613969,traffic_signals,,1,,,,-112.1949203,33.6543649,,,
26320,,26593,41614021,traffic_signals,,1,,,,-112.2550117,33.652612,,,
26322,,26595,41614043,traffic_signals,,1,,,,-112.2755987,33.6526187,,,
26323,,26596,41614045,traffic_signals,,1,,,,-112.2789469,33.6526104,,,
26345,,26618,41614132,traffic_signals,,1,,,,-111.8633893,33.6292904,,,
26350,,26624,41614149,traffic_signals,,1,,,,-112.0958205,33.4470008,,,
26351,,26625,41614151,traffic_signals,,1,,,,-112.0958127,33.4459756,,,
26493,,26767,41614714,traffic_signals,,1,,,,-111.8807894,33.306023,,,
26923,,27197,41616721,traffic_signals,,1,,,,-112.0995966,33.5345308,,,
27031,,27305,41617393,traffic_signals,,1,,,,-111.7040935,33.3215153,,,
27034,,27308,41617409,traffic_signals,,1,,,,-111.7042621,33.3359596,,,
27079,,27354,41617662,traffic_signals,,1,,,,-111.8315188,33.4005623,,,
27083,,27358,41617670,traffic_signals,,1,,,,-111.8341889,33.400577,,,
27090,,27365,41617691,traffic_signals,,1,,,,-111.8485197,33.4004627,,,
27219,,27494,41618185,traffic_signals,,1,,,,-112.1000722,33.4433279,,,
27296,,27576,41618700,traffic_signals,,1,,,,-111.990609,33.7559235,,,
27301,,27583,41618740,traffic_signals,,1,,,,-112.0309285,33.6695625,,,
27309,,27591,41618762,traffic_signals,,1,,,,-112.0308776,33.6550331,,,
27313,,27595,41618771,traffic_signals,,1,,,,-112.0308627,33.6477671,,,
27320,,27604,41618790,traffic_signals,,1,,,,-112.0307051,33.6262839,,,
27326,,27610,41618823,traffic_signals,,1,,,,-112.0357543,33.6113428,,,
27329,,27613,41618832,traffic_signals,,1,,,,-112.0367244,33.6041294,,,
27341,,27626,41618873,traffic_signals,,1,,,,-112.0517551,33.5822737,,,
27345,,27630,41618882,traffic_signals,,1,,,,-112.0578037,33.5749422,,,
27346,,27631,41618885,traffic_signals,,1,,,,-112.06047,33.5713245,,,
27350,,27635,41618893,traffic_signals,,1,,,,-112.0652438,33.5679583,,,
27886,,28171,41621117,traffic_signals,,1,,,,-111.9350241,33.4583593,,,
27887,,28172,41621118,traffic_signals,,1,,,,-111.9306819,33.458415,,,
27899,,28184,41621172,traffic_signals,,1,,,,-111.7277231,33.4300744,,,
28088,,28373,41622060,traffic_signals,,1,,,,-112.0854062,33.6074465,,,
28090,,28375,41622350,traffic_signals,,1,,,,-111.989001,33.2192297,,,
28129,,28414,41622546,traffic_signals,,1,,,,-111.8374644,33.3061769,,,
28143,,28428,41622620,traffic_signals,,1,,,,-112.0143933,33.3051257,,,
28149,,28437,41622651,traffic_signals,,1,,,,-111.9760372,33.3052177,,,
28250,,28540,41623221,traffic_signals,,1,,,,-111.9002798,33.5021348,,,
28255,,28546,41623238,traffic_signals,,1,,,,-111.9174893,33.5021863,,,
28268,,28561,41623279,traffic_signals,,1,,,,-111.96073,33.501854,,,
28273,,28566,41623288,traffic_signals,,1,,,,-111.9724155,33.505976,,,
28290,,28588,41623349,traffic_signals,,1,,,,-112.0388819,33.5092555,,,
28291,,28589,41623355,traffic_signals,,1,,,,-112.0475563,33.5092376,,,
28295,,28593,41623374,traffic_signals,,1,,,,-112.0650168,33.5092294,,,
28501,,28800,41624336,traffic_signals,,1,,,,-111.6675301,33.3914862,,,
28753,,29055,41625476,traffic_signals,,1,,,,-111.8053131,33.4150484,,,
28756,,29058,41625486,traffic_signals,,1,,,,-111.805283,33.4224022,,,
28762,,29064,41625503,traffic_signals,,1,,,,-111.805295,33.4296715,,,
28784,,29086,41625589,traffic_signals,,1,,,,-111.8055322,33.388946,,,
28785,,29087,41625590,traffic_signals,,1,,,,-111.8055182,33.3891691,,,
29082,,29386,41627198,traffic_signals,,1,,,,-112.0649853,33.4233576,,,
29085,,29389,41627221,traffic_signals,,1,,,,-112.0645873,33.4067171,,,
29090,,29394,41627232,traffic_signals,,1,,,,-112.0646878,33.3922406,,,
29094,,29398,41627245,traffic_signals,,1,,,,-112.0646497,33.3849824,,,
29098,,29402,41627254,traffic_signals,,1,,,,-112.0646462,33.3777413,,,
29964,,30276,41631297,traffic_signals,,1,,,,-112.0772721,33.4370747,,,
29968,,30280,41631305,traffic_signals,,1,,,,-112.0825403,33.4368375,,,
29973,,30285,41631323,traffic_signals,,1,,,,-112.0912694,33.4367502,,,
29976,,30288,41631328,traffic_signals,,1,,,,-112.1000146,33.4367475,,,
29980,,30292,41631344,traffic_signals,,1,,,,-112.1173074,33.4368262,,,
29986,,30298,41631359,traffic_signals,,1,,,,-112.1346617,33.4369031,,,
29989,,30301,41631376,traffic_signals,,1,,,,-112.15189,33.4369044,,,
29992,,30304,41631381,traffic_signals,,1,,,,-112.1692392,33.4367661,,,
30049,,30361,41631914,traffic_signals,,1,,,,-111.8591105,33.3350905,,,
30068,,30385,41632038,traffic_signals,,1,,,,-111.6871794,33.336107,,,
30071,,30388,41632054,traffic_signals,,1,,,,-111.8934773,33.334801,,,
30093,,30410,41632120,traffic_signals,,1,,,,-111.9773929,33.5618821,,,
30229,,30546,41632806,traffic_signals,,1,,,,-111.9169388,33.6139633,,,
30231,,30548,41632824,traffic_signals,,1,,,,-111.9153535,33.6687478,,,
30275,,30593,41633131,traffic_signals,,1,,,,-112.20247,33.3773194,,,
30284,,30603,41633351,traffic_signals,,1,,,,-111.9525007,33.3782271,,,
30287,,30606,41633361,traffic_signals,,1,,,,-111.9611392,33.3782516,,,
30288,,30607,41633364,traffic_signals,,1,,,,-111.963185,33.3782551,,,
30289,,30608,41633368,traffic_signals,,1,,,,-111.9654637,33.3783474,,,
30290,,30609,41633373,traffic_signals,,1,,,,-111.9673391,33.3783488,,,
30293,,30612,41633386,traffic_signals,,1,,,,-111.9697588,33.3783318,,,
30299,,30619,41633498,traffic_signals,,1,,,,-112.0819203,33.3777265,,,
30349,,30671,41633937,traffic_signals,,1,,,,-112.1660069,33.798251,,,
30458,,30781,41634718,traffic_signals,,1,,,,-112.0712794,33.4493166,,,
30759,,31082,41636483,traffic_signals,,1,,,,-112.2672282,33.7249773,,,
30890,,31213,41637137,traffic_signals,,1,,,,-112.1345527,33.4514193,,,
30892,,31215,41637143,traffic_signals,,1,,,,-112.1345076,33.4550429,,,
30896,,31219,41637149,traffic_signals,,1,,,,-112.1344968,33.4586674,,,
30904,,31227,41637189,traffic_signals,,1,,,,-112.1344275,33.4767906,,,
30906,,31229,41637193,traffic_signals,,1,,,,-112.134394,33.480474,,,
30908,,31231,41637196,traffic_signals,,1,,,,-112.1343722,33.484054,,,
30909,,31232,41637198,traffic_signals,,1,,,,-112.1343552,33.4876809,,,
30923,,31246,41637266,traffic_signals,,1,,,,-112.1342887,33.5276043,,,
30924,,31247,41637274,traffic_signals,,1,,,,-112.1342924,33.5312306,,,
30939,,31262,41637331,traffic_signals,,1,,,,-112.1342676,33.5603201,,,
30964,,31288,41637417,traffic_signals,,1,,,,-112.1339328,33.6036095,,,
30971,,31295,41637565,traffic_signals,,1,,,,-112.1336611,33.632468,,,
30974,,31298,41637576,traffic_signals,,1,,,,-112.1344812,33.6473782,,,
30981,,31305,41637593,traffic_signals,,1,,,,-112.1345783,33.6620109,,,
30991,,31315,41637622,traffic_signals,,1,,,,-112.1347759,33.6838274,,,
30992,,31316,41637632,traffic_signals,,1,,,,-112.1349113,33.698341,,,
31111,,31436,41638219,traffic_signals,,1,,,,-111.7145501,33.2925889,,,
31194,,31520,41638531,traffic_signals,,1,,,,-111.9091036,33.4174837,,,
31200,,31526,41638549,traffic_signals,,1,,,,-111.9091371,33.398358,,,
31201,,31527,41638551,traffic_signals,,1,,,,-111.9091335,33.3965983,,,
31202,,31528,41638553,traffic_signals,,1,,,,-111.9091394,33.3929473,,,
31210,,31536,41638577,traffic_signals,,1,,,,-111.9092667,33.3784234,,,
31212,,31538,41638583,traffic_signals,,1,,,,-111.9104591,33.3753918,,,
31213,,31539,41638585,traffic_signals,,1,,,,-111.9112854,33.3722524,,,
31214,,31540,41638587,traffic_signals,,1,,,,-111.9112695,33.369414,,,
31218,,31544,41638596,traffic_signals,,1,,,,-111.9112418,33.359722,,,
31238,,31564,41638665,traffic_signals,,1,,,,-111.9111866,33.2912765,,,
31269,,31596,41638794,traffic_signals,,1,,,,-111.7289077,33.6113857,,,
31769,,32100,41641874,traffic_signals,,1,,,,-112.3580352,33.4861031,,,
31771,,32102,41641902,traffic_signals,,1,,,,-112.3495985,33.4896089,,,
31772,,32107,41641943,traffic_signals,,1,,,,-112.426792,33.4937345,,,
31779,,32115,41642000,traffic_signals,,1,,,,-112.083481,33.4948864,,,
31787,,32123,41642016,traffic_signals,,1,,,,-112.0999142,33.4950269,,,
31790,,32126,41642024,traffic_signals,,1,,,,-112.1126046,33.4951203,,,
31791,,32127,41642026,traffic_signals,,1,,,,-112.1134895,33.4951089,,,
31798,,32136,41642050,traffic_signals,,1,,,,-112.1429521,33.4949667,,,
31800,,32138,41642058,traffic_signals,,1,,,,-112.1559538,33.4949235,,,
31803,,32141,41642119,traffic_signals,,1,,,,-112.2118924,33.494736,,,
31804,,32142,41642121,traffic_signals,,1,,,,-112.2123067,33.4947326,,,
31808,,32146,41642190,traffic_signals,,1,,,,-112.2724645,33.4937829,,,
31809,,32147,41642194,traffic_signals,,1,,,,-112.281067,33.4937057,,,
31810,,32148,41642195,traffic_signals,,1,,,,-112.2849711,33.4936695,,,
31811,,32149,41642199,traffic_signals,,1,,,,-112.2902475,33.4936419,,,
31812,,32150,41642202,traffic_signals,,1,,,,-112.2985321,33.4933357,,,
31816,,32154,41642220,traffic_signals,,1,,,,-112.323739,33.4932253,,,
31835,,32174,41642445,traffic_signals,,1,,,,-111.9695108,33.741129,,,
31837,,32176,41642453,traffic_signals,,1,,,,-111.9607068,33.7411147,,,
31856,,32195,41642502,traffic_signals,,1,,,,-111.8911858,33.7412473,,,
31919,,32258,41642820,traffic_signals,,1,,,,-111.8483808,33.4077483,,,
31924,,32263,41642836,traffic_signals,,1,,,,-111.8486904,33.3902825,,,
31941,,32280,41642889,traffic_signals,,1,,,,-111.8515307,33.3642527,,,
31997,,32337,41643158,traffic_signals,,1,,,,-111.8918136,33.4803705,,,
32002,,32342,41643203,traffic_signals,,1,,,,-111.891641,33.5093831,,,
32019,,32360,41643297,traffic_signals,,1,,,,-111.8910693,33.6401751,,,
32092,,32436,41643718,traffic_signals,,1,,,,-112.2402933,33.671836,,,
32259,,32606,41644382,traffic_signals,,1,,,,-112.0620722,33.4513509,,,
32326,,32673,41644673,traffic_signals,,1,,,,-112.0905176,33.406737,,,
32436,,32786,41647098,traffic_signals,,1,,,,-111.8229759,33.4128735,,,
32593,,32943,41647725,traffic_signals,,1,,,,-111.934691,33.5093911,,,
32598,,32948,41647744,traffic_signals,,1,,,,-111.9174844,33.5094814,,,
32604,,32956,41647769,traffic_signals,,1,,,,-111.8959416,33.5093861,,,
32608,,32960,41647779,traffic_signals,,1,,,,-111.8886254,33.5092878,,,
32819,,33172,41648701,traffic_signals,,1,,,,-112.1087458,33.4469503,,,
33058,,33412,41649612,traffic_signals,,1,,,,-112.0694015,33.465723,,,
33059,,33413,41649618,traffic_signals,,1,,,,-112.0607758,33.4657304,,,
33062,,33416,41649628,traffic_signals,,1,,,,-112.0477025,33.4657775,,,
33067,,33421,41649664,traffic_signals,,1,,,,-112.01292,33.4657357,,,
33071,,33425,41649676,traffic_signals,,1,,,,-112.0042423,33.4657101,,,
33074,,33428,41649682,traffic_signals,,1,,,,-111.9955992,33.4656758,,,
33084,,33448,41649737,traffic_signals,,1,,,,-111.9046884,33.4657507,,,
33087,,33452,41649746,traffic_signals,,1,,,,-111.8890973,33.4657517,,,
33089,,33455,41649751,traffic_signals,,1,,,,-111.8567365,33.4657834,,,
33091,,33457,41649759,traffic_signals,,1,,,,-111.8432995,33.4659295,,,
33098,,33465,41649794,traffic_signals,,1,,,,-111.7795173,33.4674687,,,
33114,,33481,41649841,traffic_signals,,1,,,,-111.7012893,33.4663465,,,
33729,,34097,41652268,traffic_signals,,1,,,,-111.8609119,33.4221383,,,
34011,,34381,41653409,traffic_signals,,1,,,,-111.860367,33.6341005,,,
34060,,34431,41653629,traffic_signals,,1,,,,-112.1692134,33.4397815,,,
34061,,34432,41653632,traffic_signals,,1,,,,-112.1692821,33.4311085,,,
34064,,34435,41653641,traffic_signals,,1,,,,-112.1693446,33.4222371,,,
34077,,34450,41653720,traffic_signals,,1,,,,-112.1690943,33.2956163,,,
34079,,34452,41653724,traffic_signals,,1,,,,-112.1690802,33.2904731,,,
34481,,34854,41655496,traffic_signals,,1,,,,-112.2724677,33.4792819,,,
34498,,34872,41655644,traffic_signals,,1,,,,-112.2680269,33.6168283,,,
34505,,34879,41655665,traffic_signals,,1,,,,-112.2760204,33.6434201,,,
34577,,34951,41656269,traffic_signals,,1,,,,-111.8296429,33.3933206,,,
35448,,35824,41660353,traffic_signals,,1,,,,-112.3925575,33.4702526,,,
35551,,35927,41660961,traffic_signals,,1,,,,-111.5806624,33.4078177,,,
35569,,35945,41661057,traffic_signals,,1,,,,-111.8641473,33.3641801,,,
35730,,36106,41661827,traffic_signals,,1,,,,-112.3589306,33.5512991,,,
35731,,36107,41661832,traffic_signals,,1,,,,-112.3935402,33.5516299,,,
35849,,36229,41662609,traffic_signals,,1,,,,-111.9398741,33.4074072,,,
35852,,36232,41662620,traffic_signals,,1,,,,-111.9397467,33.4025993,,,
35954,,36334,41663277,traffic_signals,,1,,,,-112.0739008,33.5528019,,,
35957,,36337,41663285,traffic_signals,,1,,,,-112.0825877,33.5528979,,,
35966,,36346,41663309,traffic_signals,,1,,,,-112.0995004,33.553091,,,
35967,,36347,41663310,traffic_signals,,1,,,,-112.1040122,33.5530896,,,
35969,,36349,41663313,traffic_signals,,1,,,,-112.1083371,33.5530986,,,
35979,,36362,41663403,traffic_signals,,1,,,,-112.2811052,33.551196,,,
35985,,36368,41663510,traffic_signals,,1,,,,-112.237747,33.5881996,,,
35992,,36375,41663590,traffic_signals,,1,,,,-112.2378313,33.6781917,,,
35995,,36378,41663595,traffic_signals,,1,,,,-112.2378451,33.6815704,,,
36001,,36384,41663619,traffic_signals,,1,,,,-112.2376756,33.6962268,,,
36011,,36397,41663710,traffic_signals,,1,,,,-112.2377807,33.4870681,,,
36017,,36403,41663729,traffic_signals,,1,,,,-112.2377603,33.4979965,,,
36033,,36420,41663866,traffic_signals,,1,,,,-112.2359535,33.5819135,,,
36103,,36490,41664310,traffic_signals,,1,,,,-112.0737397,33.5310462,,,
36104,,36491,41664321,traffic_signals,,1,,,,-112.0650269,33.5309827,,,
36112,,36499,41664348,traffic_signals,,1,,,,-112.0475431,33.5309791,,,
36231,,36618,41665419,traffic_signals,,1,,,,-112.0999309,33.691049,,,
36273,,36660,41665592,traffic_signals,,1,,,,-111.7727317,33.2337336,,,
36276,,36664,41665624,traffic_signals,,1,,,,-111.7727474,33.2775675,,,
36279,,36667,41665647,traffic_signals,,1,,,,-111.7711492,33.4081519,,,
36280,,36668,41665656,traffic_signals,,1,,,,-111.7711887,33.399256,,,
36282,,36670,41665660,traffic_signals,,1,,,,-111.7712153,33.3936376,,,
36291,,36679,41665688,traffic_signals,,1,,,,-111.7743413,33.2920351,,,
36298,,36687,41665722,traffic_signals,,1,,,,-111.7729483,33.3137921,,,
36301,,36690,41665733,traffic_signals,,1,,,,-111.7730347,33.3211221,,,
36305,,36694,41665748,traffic_signals,,1,,,,-111.7730044,33.3318826,,,
37369,,37762,41670823,traffic_signals,,1,,,,-111.8314996,33.4129138,,,
37370,,37763,41670826,traffic_signals,,1,,,,-111.8288978,33.4129048,,,
37372,,37765,41670829,traffic_signals,,1,,,,-111.8262854,33.4129004,,,
37437,,37830,41671177,traffic_signals,,1,,,,-112.0346304,33.5380789,,,
37438,,37831,41671183,traffic_signals,,1,,,,-112.0325006,33.5367217,,,
37534,,37932,41671586,traffic_signals,,1,,,,-111.7554493,33.2483437,,,
37536,,37934,41671605,traffic_signals,,1,,,,-111.755401,33.2338434,,,
37538,,37936,41671627,traffic_signals,,1,,,,-111.7537703,33.4082426,,,
37541,,37939,41671634,traffic_signals,,1,,,,-111.7537971,33.400983,,,
37544,,37942,41671641,traffic_signals,,1,,,,-111.7538079,33.3937015,,,
37545,,37943,41671644,traffic_signals,,1,,,,-111.7538436,33.3900701,,,
37546,,37944,41671663,traffic_signals,,1,,,,-111.7553325,33.2776766,,,
37641,,38053,41672252,traffic_signals,,1,,,,-112.2900802,33.601254,,,
37664,,38078,41672339,traffic_signals,,1,,,,-112.0143912,33.2979532,,,
37839,,38255,41673216,traffic_signals,,1,,,,-112.0301933,33.4513457,,,
37841,,38257,41673225,traffic_signals,,1,,,,-112.0302182,33.45641,,,
37851,,38267,41673256,traffic_signals,,1,,,,-112.0302406,33.4730517,,,
37857,,38273,41673271,traffic_signals,,1,,,,-112.0302231,33.4803086,,,
37864,,38280,41673285,traffic_signals,,1,,,,-112.0302218,33.4875637,,,
37870,,38286,41673298,traffic_signals,,1,,,,-112.0302309,33.4948495,,,
37873,,38289,41673308,traffic_signals,,1,,,,-112.0302439,33.5020929,,,
38079,,38500,41674263,traffic_signals,,1,,,,-111.9615336,33.2808912,,,
38249,,38676,41675117,traffic_signals,,1,,,,-112.0819759,33.3992671,,,
38262,,38689,41675192,traffic_signals,,1,,,,-112.0993046,33.3995412,,,
38638,,39065,41677045,traffic_signals,,1,,,,-111.6675029,33.4006556,,,
38662,,39089,41677110,traffic_signals,,1,,,,-111.6153957,33.4005755,,,
38800,,39230,41677748,traffic_signals,,1,,,,-112.1944511,33.6106604,,,
38803,,39233,41677759,traffic_signals,,1,,,,-112.2113289,33.6104795,,,
39247,,39679,41680061,traffic_signals,,1,,,,-111.884519,33.2179814,,,
39376,,39810,41680953,traffic_signals,,1,,,,-111.5911353,33.226983,,,
39682,,40117,41683247,traffic_signals,,1,,,,-111.9543525,33.3345741,,,
40683,,41119,41690426,traffic_signals,,1,,,,-111.8184991,33.4150041,,,
41127,,41563,41693598,traffic_signals,,1,,,,-111.9521396,33.40012,,,
41128,,41564,41693601,traffic_signals,,1,,,,-111.9607715,33.4001426,,,
41221,,41657,41694198,traffic_signals,,1,,,,-111.828888,33.4150205,,,
41223,,41659,41694229,traffic_signals,,1,,,,-112.043222,33.5165144,,,
41224,,41660,41694232,traffic_signals,,1,,,,-112.0388985,33.5165315,,,
41231,,41667,41694275,traffic_signals,,1,,,,-112.0737652,33.5165593,,,
41234,,41670,41694290,traffic_signals,,1,,,,-112.0649998,33.5164927,,,
41242,,41678,41694310,traffic_signals,,1,,,,-112.0475592,33.5164789,,,
41878,,42318,41698846,traffic_signals,,1,,,,-112.2789543,33.6889913,,,
41985,,42425,41699621,traffic_signals,,1,,,,-112.1345465,33.4224764,,,
42440,,42881,41702439,traffic_signals,,1,,,,-112.1248672,33.5758802,,,
42738,,43181,41706255,traffic_signals,,1,,,,-112.0712678,33.4503785,,,
