name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,TMC
,10382,135,4999,,,97.46155295957445,2,nan,94.95106,connector,20,,"LINESTRING (-112.08921 33.46473,-112.08821 33.46449)",
,10383,5000,690,,,32.35383726156455,2,nan,94.95106,connector,20,,"LINESTRING (-112.09433 33.4635,-112.09448 33.46376)",
,10384,690,5000,,,32.35383726156455,2,nan,94.95106,connector,20,,"LINESTRING (-112.09458 33.46372,-112.09443 33.46345)",
,10385,5001,653,,,58.72993852123585,2,nan,94.95106,connector,20,,"LINESTRING (-112.08869 33.46404,-112.08923 33.46378)",
,10386,653,5001,,,58.72993852123585,2,nan,94.95106,connector,20,,"LINESTRING (-112.08918 33.4637,-112.08863 33.46396)",
,10387,5002,131,,,40.77483997004778,2,nan,94.95106,connector,20,,"LINESTRING (-112.07793 33.46449,-112.07821 33.46477)",
,10388,131,5002,,,40.77483997004778,2,nan,94.95106,connector,20,,"LINESTRING (-112.0783 33.46471,-112.07802 33.46443)",
,10389,5003,653,,,51.12645417329675,2,nan,94.95106,connector,20,,"LINESTRING (-112.08965 33.46346,-112.08918 33.4637)",
,10390,653,5003,,,51.12645417329675,2,nan,94.95106,connector,20,,"LINESTRING (-112.08924 33.46378,-112.0897 33.46354)",
,10391,5004,543,,,52.347332818411964,2,nan,94.95106,connector,20,,"LINESTRING (-112.09697 33.46368,-112.09685 33.46322)",
,10392,543,5004,,,52.347332818411964,2,nan,94.95106,connector,20,,"LINESTRING (-112.09674 33.46324,-112.09686 33.4637)",
,10393,5005,386,,,54.03751490161037,2,nan,94.95106,connector,20,,"LINESTRING (-112.08529 33.46413,-112.08496 33.46373)",
,10394,386,5005,,,54.03751490161037,2,nan,94.95106,connector,20,,"LINESTRING (-112.08487 33.46379,-112.0852 33.46419)",
,10395,5006,545,,,85.89532582666826,2,nan,94.95106,connector,20,,"LINESTRING (-112.08614 33.46252,-112.08701 33.46276)",
,10396,545,5006,,,85.89532582666826,2,nan,94.95106,connector,20,,"LINESTRING (-112.08705 33.46267,-112.08618 33.46243)",
,10397,5007,1945,,,30.93110467489092,2,nan,94.95106,connector,20,,"LINESTRING (-112.07798 33.46534,-112.07828 33.46523)",
,10398,1945,5007,,,30.93110467489092,2,nan,94.95106,connector,20,,"LINESTRING (-112.07824 33.46514,-112.07793 33.46526)",
,10399,5008,142,,,89.55306695507055,2,nan,94.95106,connector,20,,"LINESTRING (-112.07744 33.46417,-112.07829 33.46379)",
,10400,142,5008,,,89.55306695507055,2,nan,94.95106,connector,20,,"LINESTRING (-112.07823 33.46371,-112.07738 33.46409)",
,10401,5009,545,,,41.14471506590719,2,nan,94.95106,connector,20,,"LINESTRING (-112.08735 33.46246,-112.087 33.46268)",
,10402,545,5009,,,41.14471506590719,2,nan,94.95106,connector,20,,"LINESTRING (-112.08707 33.46276,-112.08742 33.46253)",
,10403,5010,387,,,57.22381867742327,2,nan,94.95106,connector,20,,"LINESTRING (-112.08455 33.46539,-112.08481 33.46586)",
,10404,387,5010,,,57.22381867742327,2,nan,94.95106,connector,20,,"LINESTRING (-112.08491 33.46582,-112.08466 33.46535)",
,10405,5011,548,,,50.473613324878976,2,nan,94.95106,connector,20,,"LINESTRING (-112.09395 33.46292,-112.09348 33.46269)",
,10406,548,5011,,,50.473613324878976,2,nan,94.95106,connector,20,,"LINESTRING (-112.09342 33.46277,-112.09389 33.463)",
,10407,5012,665,,,96.8361018680865,2,nan,94.95106,connector,20,,"LINESTRING (-112.08803 33.46346,-112.08703 33.4637)",
,10408,665,5012,,,96.8361018680865,2,nan,94.95106,connector,20,,"LINESTRING (-112.08706 33.46379,-112.08806 33.46355)",
,10409,5013,707,,,74.13728554555586,2,nan,94.95106,connector,20,,"LINESTRING (-112.07971 33.46424,-112.0803 33.46379)",
,10410,707,5013,,,74.13728554555586,2,nan,94.95106,connector,20,,"LINESTRING (-112.08023 33.46372,-112.07963 33.46417)",
,10411,5014,385,,,104.8754498053994,2,nan,94.95106,connector,20,,"LINESTRING (-112.08593 33.46314,-112.08493 33.46269)",
,10412,385,5014,,,104.8754498053994,2,nan,94.95106,connector,20,,"LINESTRING (-112.08488 33.46278,-112.08587 33.46323)",
,10413,5015,810,,,68.08498586076496,2,nan,94.95106,connector,20,,"LINESTRING (-112.086 33.46194,-112.08544 33.46154)",
,10414,810,5015,,,68.08498586076496,2,nan,94.95106,connector,20,,"LINESTRING (-112.08537 33.46161,-112.08593 33.46201)",
,10415,5016,605,,,85.54922823162892,2,nan,94.95106,connector,20,,"LINESTRING (-112.07583 33.46498,-112.07584 33.46575)",
,10416,605,5016,,,85.54922823162892,2,nan,94.95106,connector,20,,"LINESTRING (-112.07595 33.46575,-112.07595 33.46498)",
,10417,5017,311,,,96.44814359350188,2,nan,94.95106,connector,20,,"LINESTRING (-112.09855 33.46345,-112.09784 33.46408)",
,10418,311,5017,,,96.44814359350188,2,nan,94.95106,connector,20,,"LINESTRING (-112.09792 33.46415,-112.09863 33.46351)",
,10419,5018,665,,,40.08651966010265,2,nan,94.95106,connector,20,,"LINESTRING (-112.0874 33.46395,-112.08708 33.46371)",
,10420,665,5018,,,40.08651966010265,2,nan,94.95106,connector,20,,"LINESTRING (-112.087 33.46378,-112.08732 33.46402)",
,10421,5019,706,,,93.83571556213782,2,nan,94.95106,connector,20,,"LINESTRING (-112.07609 33.46384,-112.07512 33.46358)",
,10422,706,5019,,,93.83571556213782,2,nan,94.95106,connector,20,,"LINESTRING (-112.07509 33.46367,-112.07605 33.46393)",
,10423,5020,141,,,43.693945005972694,2,nan,94.95106,connector,20,,"LINESTRING (-112.07789 33.46291,-112.07826 33.46267)",
,10424,141,5020,,,43.693945005972694,2,nan,94.95106,connector,20,,"LINESTRING (-112.07819 33.46259,-112.07782 33.46283)",
,10425,5021,76,,,44.96499161673368,2,nan,94.95106,connector,20,,"LINESTRING (-112.09163 33.46346,-112.09124 33.4637)",
,10426,76,5021,,,44.96499161673368,2,nan,94.95106,connector,20,,"LINESTRING (-112.09131 33.46378,-112.0917 33.46354)",
,10427,5022,706,,,94.04678251766238,2,nan,94.95106,connector,20,,"LINESTRING (-112.07541 33.46281,-112.07505 33.46361)",
,10428,706,5022,,,94.04678251766238,2,nan,94.95106,connector,20,,"LINESTRING (-112.07516 33.46364,-112.07551 33.46284)",
,10429,5023,77,,,55.077987263325966,2,nan,94.95106,connector,20,,"LINESTRING (-112.0908 33.46505,-112.09132 33.46481)",
,10430,77,5023,,,55.077987263325966,2,nan,94.95106,connector,20,,"LINESTRING (-112.09126 33.46472,-112.09075 33.46497)",
,10431,5024,1124,,,56.66489298836142,2,nan,94.95106,connector,20,,"LINESTRING (-112.09923 33.46465,-112.09908 33.46514)",
,10432,1124,5024,,,56.66489298836142,2,nan,94.95106,connector,20,,"LINESTRING (-112.09919 33.46516,-112.09934 33.46467)",
,10433,5025,1548,,,82.94322251706066,2,nan,94.95106,connector,20,,"LINESTRING (-112.08368 33.4643,-112.08282 33.46412)",
,10434,1548,5025,,,82.94322251706066,2,nan,94.95106,connector,20,,"LINESTRING (-112.08279 33.46421,-112.08366 33.46439)",
,10435,5026,1691,,,64.68929065825873,2,nan,94.95106,connector,20,,"LINESTRING (-112.07493 33.46515,-112.07485 33.46573)",
,10436,1691,5026,,,64.68929065825873,2,nan,94.95106,connector,20,,"LINESTRING (-112.07496 33.46574,-112.07504 33.46516)",
,10437,5027,801,,,33.55107647923446,2,nan,94.95106,connector,20,,"LINESTRING (-112.07898 33.46215,-112.07923 33.46193)",
,10438,801,5027,,,33.55107647923446,2,nan,94.95106,connector,20,,"LINESTRING (-112.07914 33.46186,-112.0789 33.46209)",
,10439,5028,137,,,49.05956227717238,2,nan,94.95106,connector,20,,"LINESTRING (-112.09411 33.46502,-112.09456 33.46479)",
,10440,137,5028,,,49.05956227717238,2,nan,94.95106,connector,20,,"LINESTRING (-112.0945 33.46471,-112.09405 33.46494)",
,10441,5029,385,,,49.79594906048468,2,nan,94.95106,connector,20,,"LINESTRING (-112.08536 33.46298,-112.08494 33.4627)",
,10442,385,5029,,,49.79594906048468,2,nan,94.95106,connector,20,,"LINESTRING (-112.08487 33.46277,-112.08529 33.46305)",
,10443,5030,135,,,52.74215884110122,2,nan,94.95106,connector,20,,"LINESTRING (-112.08953 33.46516,-112.08925 33.46475)",
,10444,135,5030,,,52.74215884110122,2,nan,94.95106,connector,20,,"LINESTRING (-112.08915 33.4648,-112.08943 33.46521)",
,10445,5031,1048,,,75.2844791073189,2,nan,94.95106,connector,20,,"LINESTRING (-112.09881 33.46278,-112.0986 33.46213)",
,10446,1048,5031,,,75.2844791073189,2,nan,94.95106,connector,20,,"LINESTRING (-112.09849 33.46215,-112.0987 33.46281)",
,10447,5032,678,,,28.042827245784544,2,nan,94.95106,connector,20,,"LINESTRING (-112.09324 33.46355,-112.09341 33.46376)",
,10448,678,5032,,,28.042827245784544,2,nan,94.95106,connector,20,,"LINESTRING (-112.0935 33.46371,-112.09334 33.4635)",
,10449,5033,1758,,,34.60150557770096,2,nan,94.95106,connector,20,,"LINESTRING (-112.08247 33.46451,-112.08265 33.46424)",
,10450,1758,5033,,,34.60150557770096,2,nan,94.95106,connector,20,,"LINESTRING (-112.08255 33.46419,-112.08237 33.46446)",
,10451,5034,545,,,84.63284486942337,2,nan,94.95106,connector,20,,"LINESTRING (-112.08788 33.46301,-112.08706 33.46268)",
,10452,545,5034,,,84.63284486942337,2,nan,94.95106,connector,20,,"LINESTRING (-112.08701 33.46276,-112.08783 33.46309)",
,10453,5035,607,,,30.94918779544864,2,nan,94.95106,connector,20,,"LINESTRING (-112.08722 33.46559,-112.08701 33.46581)",
,10454,607,5035,,,30.94918779544864,2,nan,94.95106,connector,20,,"LINESTRING (-112.0871 33.46587,-112.08731 33.46565)",
,10455,5036,690,,,38.33541344244406,2,nan,94.95106,connector,20,,"LINESTRING (-112.09488 33.46392,-112.09457 33.4637)",
,10456,690,5036,,,38.33541344244406,2,nan,94.95106,connector,20,,"LINESTRING (-112.09449 33.46377,-112.09481 33.464)",
,10457,5037,76,,,36.62841869506877,2,nan,94.95106,connector,20,,"LINESTRING (-112.09115 33.46406,-112.09133 33.46376)",
,10458,76,5037,,,36.62841869506877,2,nan,94.95106,connector,20,,"LINESTRING (-112.09123 33.46372,-112.09105 33.46402)",
,10459,5038,75,,,36.8104417582326,2,nan,94.95106,connector,20,,"LINESTRING (-112.09093 33.46254,-112.09124 33.46276)",
,10460,75,5038,,,36.8104417582326,2,nan,94.95106,connector,20,,"LINESTRING (-112.09131 33.46269,-112.09101 33.46247)",
,10461,5039,1901,,,122.3656204322001,2,nan,94.95106,connector,20,,"LINESTRING (-112.07686 33.46499,-112.07776 33.4658)",
,10462,1901,5039,,,122.3656204322001,2,nan,94.95106,connector,20,,"LINESTRING (-112.07784 33.46574,-112.07694 33.46493)",
,10463,5040,77,,,31.946390818404943,2,nan,94.95106,connector,20,,"LINESTRING (-112.09114 33.46503,-112.09134 33.46479)",
,10464,77,5040,,,31.946390818404943,2,nan,94.95106,connector,20,,"LINESTRING (-112.09124 33.46474,-112.09105 33.46497)",
,10465,5041,707,,,49.077866877944984,2,nan,94.95106,connector,20,,"LINESTRING (-112.08067 33.46347,-112.08023 33.46372)",
,10466,707,5041,,,49.077866877944984,2,nan,94.95106,connector,20,,"LINESTRING (-112.0803 33.4638,-112.08074 33.46355)",
,10467,5042,547,,,28.075850860914723,2,nan,94.95106,connector,20,,"LINESTRING (-112.09236 33.46298,-112.09243 33.46273)",
,10468,547,5042,,,28.075850860914723,2,nan,94.95106,connector,20,,"LINESTRING (-112.09232 33.46271,-112.09225 33.46296)",
,10469,5043,1746,,,95.28234123980933,2,nan,94.95106,connector,20,,"LINESTRING (-112.09223 33.46499,-112.09195 33.46582)",
,10470,1746,5043,,,95.28234123980933,2,nan,94.95106,connector,20,,"LINESTRING (-112.09206 33.46585,-112.09234 33.46502)",
,10471,5044,1757,,,75.513890877755,2,nan,94.95106,connector,20,,"LINESTRING (-112.08183 33.4634,-112.08261 33.46321)",
,10472,1757,5044,,,75.513890877755,2,nan,94.95106,connector,20,,"LINESTRING (-112.08258 33.46312,-112.0818 33.46331)",
,10473,5045,665,,,100.14677969892091,2,nan,94.95106,connector,20,,"LINESTRING (-112.08613 33.46422,-112.08707 33.46378)",
,10474,665,5045,,,100.14677969892091,2,nan,94.95106,connector,20,,"LINESTRING (-112.08701 33.4637,-112.08607 33.46414)",
,10475,5046,134,,,64.06492428285883,2,nan,94.95106,connector,20,,"LINESTRING (-112.08753 33.46518,-112.08709 33.46473)",
,10476,134,5046,,,64.06492428285883,2,nan,94.95106,connector,20,,"LINESTRING (-112.087 33.46479,-112.08744 33.46524)",
,10477,5047,132,,,50.38291714353585,2,nan,94.95106,connector,20,,"LINESTRING (-112.08046 33.46434,-112.08023 33.46475)",
,10478,132,5047,,,50.38291714353585,2,nan,94.95106,connector,20,,"LINESTRING (-112.08033 33.46479,-112.08057 33.46438)",
,10479,5048,780,,,38.771202624652375,2,nan,94.95106,connector,20,,"LINESTRING (-112.09305 33.46235,-112.09346 33.46227)",
,10480,780,5048,,,38.771202624652375,2,nan,94.95106,connector,20,,"LINESTRING (-112.09344 33.46218,-112.09303 33.46225)",
,10481,5049,77,,,83.03138178495675,2,nan,94.95106,connector,20,,"LINESTRING (-112.09212 33.46449,-112.09127 33.46472)",
,10482,77,5049,,,83.03138178495675,2,nan,94.95106,connector,20,,"LINESTRING (-112.09131 33.46481,-112.09216 33.46458)",
,10483,5050,549,,,39.32979938095777,2,nan,94.95106,connector,20,,"LINESTRING (-112.09427 33.46301,-112.09457 33.46276)",
,10484,549,5050,,,39.32979938095777,2,nan,94.95106,connector,20,,"LINESTRING (-112.09449 33.46269,-112.09419 33.46294)",
,10485,5051,386,,,65.78594283421074,2,nan,94.95106,connector,20,,"LINESTRING (-112.0843 33.46405,-112.08494 33.4638)",
,10486,386,5051,,,65.78594283421074,2,nan,94.95106,connector,20,,"LINESTRING (-112.08489 33.46372,-112.08425 33.46397)",
,10487,5052,131,,,33.94567714540342,2,nan,94.95106,connector,20,,"LINESTRING (-112.07844 33.46448,-112.07821 33.46471)",
,10488,131,5052,,,33.94567714540342,2,nan,94.95106,connector,20,,"LINESTRING (-112.0783 33.46477,-112.07852 33.46454)",
,10489,5053,386,,,47.48601299679002,2,nan,94.95106,connector,20,,"LINESTRING (-112.08531 33.46349,-112.08488 33.46372)",
,10490,386,5053,,,47.48601299679002,2,nan,94.95106,connector,20,,"LINESTRING (-112.08494 33.4638,-112.08537 33.46357)",
,10491,5054,311,,,41.33485043896625,2,nan,94.95106,connector,20,,"LINESTRING (-112.09802 33.46376,-112.09783 33.46409)",
,10492,311,5054,,,41.33485043896625,2,nan,94.95106,connector,20,,"LINESTRING (-112.09793 33.46413,-112.09812 33.4638)",
,10493,5055,653,,,66.58381981955682,2,nan,94.95106,connector,20,,"LINESTRING (-112.08987 33.46396,-112.08923 33.46369)",
,10494,653,5055,,,66.58381981955682,2,nan,94.95106,connector,20,,"LINESTRING (-112.08918 33.46378,-112.08983 33.46404)",
,10495,5056,385,,,61.99423118845005,2,nan,94.95106,connector,20,,"LINESTRING (-112.08548 33.46244,-112.08488 33.46269)",
,10496,385,5056,,,61.99423118845005,2,nan,94.95106,connector,20,,"LINESTRING (-112.08493 33.46278,-112.08553 33.46253)",
,10497,5057,1548,,,61.2719921034252,2,nan,94.95106,connector,20,,"LINESTRING (-112.08331 33.46452,-112.08284 33.46413)",
,10498,1548,5057,,,61.2719921034252,2,nan,94.95106,connector,20,,"LINESTRING (-112.08276 33.4642,-112.08323 33.46458)",
,10499,5058,977,,,28.880575603606786,2,nan,94.95106,connector,20,,"LINESTRING (-112.09431 33.46565,-112.09448 33.46587)",
,10500,977,5058,,,28.880575603606786,2,nan,94.95106,connector,20,,"LINESTRING (-112.09457 33.46581,-112.0944 33.4656)",
,10501,5059,706,,,31.112451239633092,2,nan,94.95106,connector,20,,"LINESTRING (-112.07529 33.46386,-112.07516 33.46361)",
,10502,706,5059,,,31.112451239633092,2,nan,94.95106,connector,20,,"LINESTRING (-112.07506 33.46364,-112.07518 33.4639)",
,10503,5060,75,,,43.98970477073668,2,nan,94.95106,connector,20,,"LINESTRING (-112.09097 33.46303,-112.09131 33.46276)",
,10504,75,5060,,,43.98970477073668,2,nan,94.95106,connector,20,,"LINESTRING (-112.09123 33.46269,-112.09089 33.46296)",
,10505,5061,1583,,,58.29575808839287,2,nan,94.95106,connector,20,,"LINESTRING (-112.08883 33.46542,-112.08917 33.46587)",
,10506,1583,5061,,,58.29575808839287,2,nan,94.95106,connector,20,,"LINESTRING (-112.08927 33.46581,-112.08893 33.46537)",
,10507,5062,706,,,102.88573480567614,2,nan,94.95106,connector,20,,"LINESTRING (-112.07606 33.46314,-112.07508 33.46358)",
,10508,706,5062,,,102.88573480567614,2,nan,94.95106,connector,20,,"LINESTRING (-112.07513 33.46367,-112.07611 33.46323)",
,10509,5063,548,,,50.9431101067636,2,nan,94.95106,connector,20,,"LINESTRING (-112.09389 33.46244,-112.09342 33.46269)",
,10510,548,5063,,,50.9431101067636,2,nan,94.95106,connector,20,,"LINESTRING (-112.09348 33.46277,-112.09395 33.46252)",
,10511,5064,653,,,66.71879276293473,2,nan,94.95106,connector,20,,"LINESTRING (-112.08852 33.46356,-112.08918 33.46378)",
,10512,653,5064,,,66.71879276293473,2,nan,94.95106,connector,20,,"LINESTRING (-112.08923 33.46369,-112.08856 33.46347)",
,10513,5065,810,,,52.45594033383173,2,nan,94.95106,connector,20,,"LINESTRING (-112.0858 33.46192,-112.08545 33.46155)",
,10514,810,5065,,,52.45594033383173,2,nan,94.95106,connector,20,,"LINESTRING (-112.08536 33.46161,-112.08571 33.46198)",
,10515,5066,131,,,56.20796714078657,2,nan,94.95106,connector,20,,"LINESTRING (-112.07794 33.46431,-112.0782 33.46476)",
,10516,131,5066,,,56.20796714078657,2,nan,94.95106,connector,20,,"LINESTRING (-112.0783 33.46472,-112.07804 33.46426)",
,10517,5067,653,,,48.758005371107956,2,nan,94.95106,connector,20,,"LINESTRING (-112.08928 33.4633,-112.08915 33.46372)",
,10518,653,5067,,,48.758005371107956,2,nan,94.95106,connector,20,,"LINESTRING (-112.08926 33.46375,-112.08939 33.46332)",
,10519,5068,1747,,,66.89932841728515,2,nan,94.95106,connector,20,,"LINESTRING (-112.09005 33.4655,-112.09062 33.46587)",
,10520,1747,5068,,,66.89932841728515,2,nan,94.95106,connector,20,,"LINESTRING (-112.09069 33.4658,-112.09012 33.46543)",
,10521,5069,135,,,94.9505461602571,2,nan,94.95106,connector,20,,"LINESTRING (-112.08832 33.46521,-112.08922 33.46482)",
,10522,135,5069,,,94.9505461602571,2,nan,94.95106,connector,20,,"LINESTRING (-112.08917 33.46473,-112.08826 33.46512)",
,10523,5070,804,,,40.14865183738116,2,nan,94.95106,connector,20,,"LINESTRING (-112.08344 33.46196,-112.08313 33.46171)",
,10524,804,5070,,,40.14865183738116,2,nan,94.95106,connector,20,,"LINESTRING (-112.08305 33.46178,-112.08336 33.46203)",
,10525,5071,132,,,68.46715811093837,2,nan,94.95106,connector,20,,"LINESTRING (-112.08096 33.465,-112.0803 33.46473)",
,10526,132,5071,,,68.46715811093837,2,nan,94.95106,connector,20,,"LINESTRING (-112.08025 33.46481,-112.08091 33.46509)",
,10527,5072,386,,,81.8852246944435,2,nan,94.95106,connector,20,,"LINESTRING (-112.08577 33.46395,-112.08493 33.46371)",
,10528,386,5072,,,81.8852246944435,2,nan,94.95106,connector,20,,"LINESTRING (-112.0849 33.4638,-112.08573 33.46404)",
,10529,5073,1051,,,43.37173852380432,2,nan,94.95106,connector,20,,"LINESTRING (-112.07792 33.46339,-112.07822 33.46369)",
,10530,1051,5073,,,43.37173852380432,2,nan,94.95106,connector,20,,"LINESTRING (-112.0783 33.46363,-112.078 33.46333)",
,10531,5074,548,,,40.45783320602047,2,nan,94.95106,connector,20,,"LINESTRING (-112.09314 33.46299,-112.09349 33.46276)",
,10532,548,5074,,,40.45783320602047,2,nan,94.95106,connector,20,,"LINESTRING (-112.09342 33.46269,-112.09307 33.46291)",
,10533,5075,1747,,,93.26622993048353,2,nan,94.95106,connector,20,,"LINESTRING (-112.09028 33.46505,-112.09061 33.46585)",
,10534,1747,5075,,,93.26622993048353,2,nan,94.95106,connector,20,,"LINESTRING (-112.09071 33.46582,-112.09039 33.46502)",
,10535,5076,141,,,32.861209258528184,2,nan,94.95106,connector,20,,"LINESTRING (-112.07806 33.46289,-112.07827 33.46266)",
,10536,141,5076,,,32.861209258528184,2,nan,94.95106,connector,20,,"LINESTRING (-112.07818 33.4626,-112.07797 33.46284)",
,10537,5077,311,,,107.72850668906696,2,nan,94.95106,connector,20,,"LINESTRING (-112.09713 33.46486,-112.09792 33.46415)",
,10538,311,5077,,,107.72850668906696,2,nan,94.95106,connector,20,,"LINESTRING (-112.09784 33.46408,-112.09705 33.4648)",
,10539,5078,133,,,84.70770191400624,2,nan,94.95106,connector,20,,"LINESTRING (-112.08565 33.4643,-112.0849 33.46474)",
,10540,133,5078,,,84.70770191400624,2,nan,94.95106,connector,20,,"LINESTRING (-112.08497 33.46481,-112.08571 33.46438)",
,10541,5079,132,,,64.80683936107476,2,nan,94.95106,connector,20,,"LINESTRING (-112.08075 33.4652,-112.08032 33.46474)",
,10542,132,5079,,,64.80683936107476,2,nan,94.95106,connector,20,,"LINESTRING (-112.08023 33.4648,-112.08067 33.46526)",
,10543,5080,312,,,89.09619179634227,2,nan,94.95106,connector,20,,"LINESTRING (-112.09728 33.46514,-112.09769 33.46587)",
,10544,312,5080,,,89.09619179634227,2,nan,94.95106,connector,20,,"LINESTRING (-112.09779 33.46583,-112.09738 33.4651)",
,10545,5081,134,,,49.19474454498012,2,nan,94.95106,connector,20,,"LINESTRING (-112.08659 33.46454,-112.08701 33.4648)",
,10546,134,5081,,,49.19474454498012,2,nan,94.95106,connector,20,,"LINESTRING (-112.08708 33.46473,-112.08666 33.46446)",
,10547,5082,546,,,65.9372823211344,2,nan,94.95106,connector,20,,"LINESTRING (-112.08985 33.46294,-112.08921 33.46268)",
,10548,546,5082,,,65.9372823211344,2,nan,94.95106,connector,20,,"LINESTRING (-112.08916 33.46277,-112.08981 33.46302)",
,10549,5083,1935,,,24.59746064459317,2,nan,94.95106,connector,20,,"LINESTRING (-112.09144 33.46517,-112.09126 33.46534)",
,10550,1935,5083,,,24.59746064459317,2,nan,94.95106,connector,20,,"LINESTRING (-112.09135 33.4654,-112.09152 33.46523)",
,10551,5084,135,,,80.96027244983969,2,nan,94.95106,connector,20,,"LINESTRING (-112.08849 33.4652,-112.08923 33.46481)",
,10552,135,5084,,,80.96027244983969,2,nan,94.95106,connector,20,,"LINESTRING (-112.08917 33.46473,-112.08843 33.46512)",
,10553,5085,690,,,39.73694460237662,2,nan,94.95106,connector,20,,"LINESTRING (-112.09419 33.46351,-112.09449 33.46377)",
,10554,690,5085,,,39.73694460237662,2,nan,94.95106,connector,20,,"LINESTRING (-112.09457 33.4637,-112.09427 33.46345)",
,10555,5086,653,,,91.11217283262037,2,nan,94.95106,connector,20,,"LINESTRING (-112.09013 33.46346,-112.08919 33.46369)",
,10556,653,5086,,,91.11217283262037,2,nan,94.95106,connector,20,,"LINESTRING (-112.08922 33.46378,-112.09016 33.46355)",
,10557,5087,545,,,70.51990910314994,2,nan,94.95106,connector,20,,"LINESTRING (-112.08641 33.46308,-112.08706 33.46276)",
,10558,545,5087,,,70.51990910314994,2,nan,94.95106,connector,20,,"LINESTRING (-112.087 33.46268,-112.08635 33.463)",
,10559,5088,690,,,32.11510689039643,2,nan,94.95106,connector,20,,"LINESTRING (-112.09476 33.46396,-112.09458 33.46371)",
,10560,690,5088,,,32.11510689039643,2,nan,94.95106,connector,20,,"LINESTRING (-112.09448 33.46376,-112.09467 33.46401)",
,10561,5089,653,,,62.82998882350485,2,nan,94.95106,connector,20,,"LINESTRING (-112.08884 33.46421,-112.08925 33.46377)",
,10562,653,5089,,,62.82998882350485,2,nan,94.95106,connector,20,,"LINESTRING (-112.08916 33.46371,-112.08875 33.46415)",
,10563,5090,546,,,30.99414448665885,2,nan,94.95106,connector,20,,"LINESTRING (-112.08896 33.46252,-112.08914 33.46275)",
,10564,546,5090,,,30.99414448665885,2,nan,94.95106,connector,20,,"LINESTRING (-112.08924 33.4627,-112.08906 33.46247)",
,10565,5091,132,,,49.69904124546873,2,nan,94.95106,connector,20,,"LINESTRING (-112.07985 33.46505,-112.08031 33.46481)",
,10566,132,5091,,,49.69904124546873,2,nan,94.95106,connector,20,,"LINESTRING (-112.08025 33.46473,-112.07979 33.46497)",
,10567,5092,135,,,81.92005661329944,2,nan,94.95106,connector,20,,"LINESTRING (-112.08838 33.46505,-112.08922 33.46482)",
,10568,135,5092,,,81.92005661329944,2,nan,94.95106,connector,20,,"LINESTRING (-112.08918 33.46473,-112.08834 33.46496)",
,10569,5093,1758,,,26.72471091910916,2,nan,94.95106,connector,20,,"LINESTRING (-112.08238 33.46405,-112.08256 33.46424)",
,10570,1758,5093,,,26.72471091910916,2,nan,94.95106,connector,20,,"LINESTRING (-112.08265 33.46418,-112.08247 33.46399)",
,10571,5094,545,,,80.3182688655595,2,nan,94.95106,connector,20,,"LINESTRING (-112.08784 33.46246,-112.08702 33.46267)",
,10572,545,5094,,,80.3182688655595,2,nan,94.95106,connector,20,,"LINESTRING (-112.08705 33.46276,-112.08787 33.46255)",
,10573,5095,133,,,79.97889272944967,2,nan,94.95106,connector,20,,"LINESTRING (-112.08414 33.46506,-112.08495 33.46482)",
,10574,133,5095,,,79.97889272944967,2,nan,94.95106,connector,20,,"LINESTRING (-112.08491 33.46473,-112.0841 33.46497)",
,10575,5096,706,,,49.52580993868189,2,nan,94.95106,connector,20,,"LINESTRING (-112.07554 33.46336,-112.07508 33.46358)",
,10576,706,5096,,,49.52580993868189,2,nan,94.95106,connector,20,,"LINESTRING (-112.07514 33.46366,-112.0756 33.46344)",
,10577,5097,549,,,49.379065310230075,2,nan,94.95106,connector,20,,"LINESTRING (-112.0941 33.46299,-112.09456 33.46276)",
,10578,549,5097,,,49.379065310230075,2,nan,94.95106,connector,20,,"LINESTRING (-112.0945 33.46268,-112.09405 33.46291)",
,10579,5098,1548,,,59.69197588441413,2,nan,94.95106,connector,20,,"LINESTRING (-112.08342 33.46401,-112.08279 33.46412)",
,10580,1548,5098,,,59.69197588441413,2,nan,94.95106,connector,20,,"LINESTRING (-112.08281 33.46421,-112.08344 33.4641)",
,10581,5099,131,,,130.48494354176955,2,nan,94.95106,connector,20,,"LINESTRING (-112.07688 33.4645,-112.07824 33.46479)",
,10582,131,5099,,,130.48494354176955,2,nan,94.95106,connector,20,,"LINESTRING (-112.07827 33.4647,-112.0769 33.46441)",
,10583,5100,607,,,40.57726434575374,2,nan,94.95106,connector,20,,"LINESTRING (-112.08679 33.46554,-112.087 33.46586)",
,10584,607,5100,,,40.57726434575374,2,nan,94.95106,connector,20,,"LINESTRING (-112.0871 33.46582,-112.08689 33.46549)",
,10585,5101,545,,,53.33971501527241,2,nan,94.95106,connector,20,,"LINESTRING (-112.08729 33.46228,-112.08698 33.46269)",
,10586,545,5101,,,53.33971501527241,2,nan,94.95106,connector,20,,"LINESTRING (-112.08708 33.46274,-112.08738 33.46233)",
,10587,5102,135,,,82.74742924924736,2,nan,94.95106,connector,20,,"LINESTRING (-112.08834 33.46458,-112.08918 33.46482)",
,10588,135,5102,,,82.74742924924736,2,nan,94.95106,connector,20,,"LINESTRING (-112.08922 33.46473,-112.08838 33.46449)",
