,name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
2722,,2766,331018713.0,1529,1530,1,9.595502658017018,2,59,,motorway,1,"LINESTRING (-112.0652807 33.4621377, -112.0652189 33.4622069)",auto,0
2725,,2769,331018716.0,1531,1530,1,7.766698628873748,2,59,,motorway,1,"LINESTRING (-112.0651862 33.4621426, -112.0652189 33.4622069)",auto,0
2726,,2770,331018717.0,1526,1525,1,12.015933350562207,2,59,,motorway,1,"LINESTRING (-112.0651553 33.4621878, -112.0651191 33.462143, -112.0650788 33.4621007)",auto,0
2727,,2771,331018719.0,1526,1531,1,5.785943584211721,2,59,,motorway,1,"LINESTRING (-112.0651553 33.4621878, -112.0651862 33.4621426)",auto,0
2731,,2775,331018725.0,1527,1526,1,6.691257438594072,2,59,,motorway,1,"LINESTRING (-112.0651932 33.462239, -112.0651553 33.4621878)",auto,0
2732,North 7th Street,2776,331018727.0,1473,1528,1,29.635434196270264,3,39,,primary,3,"LINESTRING (-112.065268 33.4625938, -112.0652775 33.4623274)",auto,0
2734,,2778,331018731.0,1524,1526,1,12.719628875724204,2,59,,motorway,1,"LINESTRING (-112.0650748 33.4622804, -112.065129 33.4622176, -112.0651553 33.4621878)",auto,0
2736,,2780,331018735.0,1530,1527,1,4.292315376192144,2,59,,motorway,1,"LINESTRING (-112.0652189 33.4622069, -112.0651932 33.462239)",auto,0
2737,,2781,331018737.0,1530,1528,1,14.45973743827468,2,59,,motorway,1,"LINESTRING (-112.0652189 33.4622069, -112.0652527 33.462276, -112.0652775 33.4623274)",auto,0
2763,North 7th Avenue,2809,354416083.0,1410,1390,1,97.42481996496676,5,39,,secondary,4,"LINESTRING (-112.0825434 33.459788, -112.082552 33.4602637, -112.0825551 33.4606641)",auto,0
2773,,2819,354422361.0,1417,5901,1,9.41793029647587,2,59,,motorway,1,"LINESTRING (-112.0826049 33.4609973, -112.0825855 33.4609641, -112.0825578 33.4609223)",auto,0
2774,,2820,354422361.0,5901,806,1,45.5996149309767,2,59,,motorway,1,"LINESTRING (-112.0825578 33.4609223, -112.0825316 33.4608953, -112.0825047 33.4608715, -112.0824492 33.4608311, -112.0823845 33.4607822, -112.0823152 33.4607385, -112.0822412 33.4606967, -112.0821782 33.4606651)",auto,0
2791,,2837,355397542.0,1390,1559,1,27.714971169016017,2,59,,motorway,1,"LINESTRING (-112.0825551 33.4606641, -112.0825863 33.4607527, -112.08262 33.4608397, -112.08265 33.4609002)",auto,0
2793,,2839,355397542.0,1418,5872,1,7.956194561190983,2,59,,motorway,1,"LINESTRING (-112.0827125 33.4610153, -112.0827311 33.461045, -112.0827542 33.4610778)",auto,0
2794,,2840,355397542.0,5872,812,1,49.163918879250176,2,59,,motorway,1,"LINESTRING (-112.0827542 33.4610778, -112.0827781 33.4611106, -112.0828089 33.4611479, -112.082849 33.4611851, -112.0828898 33.4612243, -112.082953 33.4612789, -112.0830123 33.4613233, -112.0830685 33.4613599, -112.0831199 33.4613938)",auto,0
2851,South 4th Avenue,2897,378428275.0,1280,2023,1,51.467887757055024,2,25,,residential,6,"LINESTRING (-112.0789467 33.4471255, -112.078943 33.4470163, -112.0789473 33.4466627)",auto,1
2852,South 4th Avenue,2898,378428275.0,2023,1280,1,51.467887757055024,2,25,,residential,6,"LINESTRING (-112.0789473 33.4466627, -112.078943 33.4470163, -112.0789467 33.4471255)",auto,1
2853,South 16th Avenue,2899,382871083.0,1404,5891,1,88.18006179168768,2,29,,residential,6,"LINESTRING (-112.0935459 33.4462559, -112.0934971 33.4463431, -112.0934539 33.4469231, -112.0934429 33.4470384)",auto,0
2854,South 16th Avenue,2900,382871084.0,5891,1404,1,87.9709502563293,2,29,,residential,6,"LINESTRING (-112.0935935 33.4470374, -112.0936039 33.4469155, -112.0936016 33.4465863, -112.0935945 33.4463401, -112.0935459 33.4462559)",auto,0
2855,West Jefferson Street,2901,382871088.0,1925,277,1,58.14647279790224,4,29,,tertiary,5,"LINESTRING (-112.1093725 33.4469475, -112.1088622 33.4469498, -112.1087458 33.4469503)",auto,0
2856,West Jefferson Street,2902,382871092.0,1588,540,1,79.56962033752164,4,29,,tertiary,5,"LINESTRING (-112.1009667 33.4469891, -112.1008902 33.4469883, -112.100336 33.4469845, -112.1002512 33.4469865, -112.1001092 33.4469897)",auto,0
2857,West Jefferson Street,2903,382871093.0,1066,699,1,12.098923652808292,4,29,,tertiary,5,"LINESTRING (-112.1078883 33.4469586, -112.1077579 33.4469578)",auto,0
2858,West Jefferson Street,2904,382871093.0,699,604,1,108.13739969057124,4,29,,tertiary,5,"LINESTRING (-112.1077579 33.4469578, -112.1076766 33.4469573, -112.1065926 33.4469753)",auto,0
2862,West Madison Street,2908,382871096.0,1274,218,1,192.34929913182737,1,29,,residential,6,"LINESTRING (-112.0937419 33.4459948, -112.0938345 33.445981, -112.0939571 33.4459903, -112.0943733 33.4459764, -112.0946697 33.4459738, -112.0947086 33.4459739, -112.0950607 33.4459762, -112.0954163 33.4459748, -112.0956845 33.4459758, -112.0958127 33.4459756)",auto,1
2863,West Madison Street,2909,382871096.0,218,1274,1,192.3492991318273,1,29,,residential,6,"LINESTRING (-112.0958127 33.4459756, -112.0956845 33.4459758, -112.0954163 33.4459748, -112.0950607 33.4459762, -112.0947086 33.4459739, -112.0946697 33.4459738, -112.0943733 33.4459764, -112.0939571 33.4459903, -112.0938345 33.445981, -112.0937419 33.4459948)",auto,1
2864,West Madison Street,2910,382871096.0,218,469,1,218.0028390809021,1,29,,residential,6,"LINESTRING (-112.0958127 33.4459756, -112.0959579 33.4459753, -112.097943 33.4459665, -112.0981623 33.4459655)",auto,1
2865,West Madison Street,2911,382871096.0,469,218,1,218.0028390809021,1,29,,residential,6,"LINESTRING (-112.0981623 33.4459655, -112.097943 33.4459665, -112.0959579 33.4459753, -112.0958127 33.4459756)",auto,1
2876,East Jefferson Street,2922,384892490.0,5903,948,1,123.86325635770682,3,35,,primary,3,"LINESTRING (-112.0649927 33.4472134, -112.0648873 33.4472127, -112.0644884 33.4472142, -112.0636577 33.4472173)",auto,0
2877,East Jefferson Street,2923,384892490.0,948,5865,1,144.6096260236398,3,35,,primary,3,"LINESTRING (-112.0636577 33.4472173, -112.0631084 33.4472153, -112.0628247 33.4472143, -112.0624355 33.4472129, -112.0622113 33.4472148, -112.0620991 33.4472147)",auto,0
2881,East Jefferson Street,2927,384892491.0,1156,5884,1,184.4767566986329,1,39,,primary,3,"LINESTRING (-112.0584319 33.4472442, -112.0574571 33.4472648, -112.0570073 33.4472705, -112.0565792 33.4472759, -112.056444 33.4472768)",auto,0
2884,South 7th Avenue,2930,386667621.0,1594,1278,1,58.60541772609717,4,39,,secondary,4,"LINESTRING (-112.0824539 33.4466017, -112.0824623 33.4469941, -112.082562 33.4470999)",auto,0
2886,North 3rd Street,2932,386749145.0,5863,369,1,106.6762267319402,2,29,,residential,6,"LINESTRING (-112.0699918 33.4544293, -112.0699915 33.4543718, -112.0699721 33.4535606, -112.0699718 33.4534701)",auto,1
2887,North 3rd Street,2933,386749145.0,369,5863,1,106.6762267319402,2,29,,residential,6,"LINESTRING (-112.0699718 33.4534701, -112.0699721 33.4535606, -112.0699915 33.4543718, -112.0699918 33.4544293)",auto,1
2897,North Black Canyon Highway,2944,404610303.0,5893,1043,1,36.39887283827002,3,39,,secondary,4,"LINESTRING (-112.1093121 33.4659688, -112.109372 33.4660657, -112.1094918 33.4662598)",auto,0
2900,East Roosevelt Street,2947,404824950.0,100,782,1,60.20812306666812,2,29,,tertiary,5,"LINESTRING (-112.0697621 33.4586769, -112.0693699 33.4586757, -112.0691131 33.4586734)",auto,1
2901,East Roosevelt Street,2948,404824950.0,782,100,1,60.20812306666812,2,29,,tertiary,5,"LINESTRING (-112.0691131 33.4586734, -112.0693699 33.4586757, -112.0697621 33.4586769)",auto,1
2902,North 3rd Street,2949,404824954.0,1602,5866,1,187.8101140396172,2,29,,residential,6,"LINESTRING (-112.0699724 33.4531335, -112.0699737 33.4529765, -112.0699902 33.4515236, -112.0699869 33.4514446)",auto,1
2903,North 3rd Street,2950,404824954.0,5866,1602,1,187.8101140396172,2,29,,residential,6,"LINESTRING (-112.0699869 33.4514446, -112.0699902 33.4515236, -112.0699737 33.4529765, -112.0699724 33.4531335)",auto,1
2904,North 5th Street,2952,404824958.0,5871,1601,1,29.675531775918707,3,30,,residential,6,"LINESTRING (-112.0674961 33.4514287, -112.0674897 33.4515305, -112.0674816 33.4516953)",auto,0
2905,South 23rd Avenue,2953,404824961.0,1361,277,1,43.86797496031301,4,39,,secondary,4,"LINESTRING (-112.108744 33.4473448, -112.1087469 33.4470705, -112.1087458 33.4469503)",auto,0
2907,West Adams Street,2955,404824970.0,630,1111,1,10.633229725404876,3,35,,tertiary,5,"LINESTRING (-112.1077726 33.4491593, -112.1078872 33.4491605)",auto,0
2908,West Jefferson Street,2956,404824974.0,277,1065,1,21.061631777919747,4,29,,tertiary,5,"LINESTRING (-112.1087458 33.4469503, -112.1085188 33.4469515)",auto,0
2921,North Central Avenue,2969,405986156.0,1098,5883,1,16.590324557933343,2,39,,primary,3,"LINESTRING (-112.0737919 33.4543788, -112.0737923 33.454528)",auto,0
2936,North 1st Avenue,2985,405986160.0,5890,1892,1,174.51158999710154,3,39,,primary,3,"LINESTRING (-112.0752229 33.45471, -112.075214 33.4538682, -112.0752023 33.4533244, -112.0752025 33.4531407)",auto,0
2941,East Jefferson Street,2990,408595544.0,5877,901,1,201.87319126986347,3,39,,primary,3,"LINESTRING (-112.0346057 33.4472271, -112.0344993 33.4472246, -112.0331114 33.4472001, -112.0324306 33.4471815)",auto,0
2943,South 22nd Street,2992,408595545.0,5877,1580,1,207.6457869373107,1,29,,residential,6,"LINESTRING (-112.0346057 33.4472271, -112.0346053 33.4471327, -112.0346078 33.4459777, -112.0346091 33.4453597)",auto,1
2944,South 22nd Street,2993,408595545.0,1580,5877,1,207.6457869373107,1,29,,residential,6,"LINESTRING (-112.0346091 33.4453597, -112.0346078 33.4459777, -112.0346053 33.4471327, -112.0346057 33.4472271)",auto,1
2945,,3002,408597283.0,5900,759,1,73.47522855778224,2,59,,motorway,1,"LINESTRING (-112.0380362 33.4658972, -112.0379006 33.4660073, -112.0377979 33.4661291, -112.0377429 33.4662218, -112.0377163 33.466285, -112.0376932 33.4663531, -112.0376718 33.4664645)",auto,0
2946,East McDowell Road,3005,408597285.0,5900,1355,1,45.97406662963387,3,39,,secondary,4,"LINESTRING (-112.0383307 33.4659003, -112.0385043 33.465902, -112.0388263 33.4659041)",auto,0
2949,,3009,408597287.0,5900,763,1,98.20878886946616,2,59,,motorway,1,"LINESTRING (-112.0381752 33.4657345, -112.0383333 33.465631, -112.0384227 33.4655346, -112.0384812 33.4654579, -112.0385166 33.4653916, -112.0385463 33.4653124, -112.0385782 33.4652143, -112.0385918 33.4651361, -112.0386206 33.4649713)",auto,0
2950,East McDowell Road,3013,408597290.0,5900,1345,1,44.619577244610255,3,39,,secondary,4,"LINESTRING (-112.0377898 33.4657346, -112.0376418 33.4657338, -112.0373088 33.4657311)",auto,0
2952,West McDowell Road,3015,408598293.0,493,1119,1,84.12040789792064,3,35,,secondary,4,"LINESTRING (-112.0999836 33.4658673, -112.100341 33.4658688, -112.1008239 33.4658745, -112.1008904 33.4658751)",auto,1
2953,West McDowell Road,3016,408598293.0,1119,493,1,84.12040789792064,4,35,,secondary,4,"LINESTRING (-112.1008904 33.4658751, -112.1008239 33.4658745, -112.100341 33.4658688, -112.0999836 33.4658673)",auto,1
2959,North 7th Avenue,3022,420708616.0,1614,421,1,75.47035915116274,4,39,,secondary,4,"LINESTRING (-112.082586 33.4507357, -112.0825856 33.4509034, -112.0825852 33.4510534, -112.0825849 33.4511618, -112.0825845 33.4512958, -112.0825871 33.4514144)",auto,1
2960,North 7th Avenue,3023,420708616.0,421,1614,1,75.47035915116274,3,39,,secondary,4,"LINESTRING (-112.0825871 33.4514144, -112.0825845 33.4512958, -112.0825849 33.4511618, -112.0825852 33.4510534, -112.0825856 33.4509034, -112.082586 33.4507357)",auto,1
2961,West Van Buren Street,3024,420708625.0,1615,421,1,53.30196157832493,4,39,,secondary,4,"LINESTRING (-112.0820126 33.4514115, -112.0821162 33.4514112, -112.0824208 33.4514122, -112.0825871 33.4514144)",auto,1
2962,West Van Buren Street,3025,420708625.0,421,1615,1,53.30196157832492,3,39,,secondary,4,"LINESTRING (-112.0825871 33.4514144, -112.0824208 33.4514122, -112.0821162 33.4514112, -112.0820126 33.4514115)",auto,1
2976,North 7th Street,3039,421012772.0,1669,1471,1,72.70913022077107,5,35,,primary,3,"LINESTRING (-112.0650948 33.4612295, -112.0650908 33.4613503, -112.0650827 33.4618833)",auto,0
2977,North 1st Avenue,3040,421759980.0,964,5870,1,10.60814205664934,4,39,,primary,3,"LINESTRING (-112.0751921 33.4504628, -112.0751915 33.4503674)",auto,0
2978,West Monroe Street,3041,421759981.0,924,5870,1,113.23564481127264,1,29,,residential,6,"LINESTRING (-112.0738289 33.4503842, -112.0739227 33.4503831, -112.0740068 33.4503821, -112.0743291 33.4503843, -112.0744726 33.4503824, -112.0746615 33.4503762, -112.0749709 33.4503697, -112.0750491 33.4503681)",auto,1
2979,West Monroe Street,3042,421759981.0,5870,924,1,113.23564481127264,1,29,,residential,6,"LINESTRING (-112.0750491 33.4503681, -112.0749709 33.4503697, -112.0746615 33.4503762, -112.0744726 33.4503824, -112.0743291 33.4503843, -112.0740068 33.4503821, -112.0739227 33.4503831, -112.0738289 33.4503842)",auto,1
2980,West Madison Street,3043,421762648.0,139,832,1,10.4385238390961,1,29,,residential,6,"LINESTRING (-112.0750535 33.4460764, -112.0751288 33.4460771, -112.075166 33.4460774)",auto,1
2981,West Madison Street,3044,421762648.0,832,139,1,10.4385238390961,1,29,,residential,6,"LINESTRING (-112.075166 33.4460774, -112.0751288 33.4460771, -112.0750535 33.4460764)",auto,1
2982,West Jefferson Street,3045,421778284.0,217,1910,1,62.89813042818903,3,39,,secondary,4,"LINESTRING (-112.0958205 33.4470008, -112.0956909 33.4470007, -112.0951427 33.4470104)",auto,0
2983,North 1st Avenue,3046,422092341.0,5870,1144,1,74.1093718316177,1,39,,primary,3,"LINESTRING (-112.0750491 33.4503681, -112.0750536 33.4503034, -112.0750581 33.4502391, -112.0750492 33.4498524, -112.0751054 33.4497094)",auto,0
2984,North Central Avenue,3049,422094710.0,969,974,1,227.000263752857,2,35,,primary,3,"LINESTRING (-112.0737057 33.4657239, -112.0737033 33.4658748, -112.073714 33.4661585, -112.0737189 33.4662563, -112.0737295 33.4666135, -112.0737342 33.4671662, -112.073734 33.467765)",auto,0
2985,North 19th Avenue,3050,422102012.0,493,1741,1,112.36417659175255,3,35,,primary,3,"LINESTRING (-112.0999836 33.4658673, -112.0999802 33.4661613, -112.0999802 33.4667417, -112.0999794 33.4668778)",auto,1
2986,North 19th Avenue,3051,422102012.0,1741,493,1,112.36417659175254,4,35,,primary,3,"LINESTRING (-112.0999794 33.4668778, -112.0999802 33.4667417, -112.0999802 33.4661613, -112.0999836 33.4658673)",auto,1
2987,North Central Avenue,3052,422264018.0,1270,970,1,114.98677577984265,2,35,,primary,3,"LINESTRING (-112.0739386 33.4657208, -112.0739273 33.4655582, -112.0739016 33.465155, -112.0738993 33.4650961, -112.0738966 33.4649991, -112.0738957 33.4646876)",auto,0
2996,North 7th Street,3063,422283683.0,5902,1476,1,79.3687762554566,3,35,,primary,3,"LINESTRING (-112.0650271 33.4657219, -112.0650262 33.465886, -112.0650241 33.4661641, -112.0650235 33.4662468, -112.0650229 33.4663201, -112.0650984 33.466417)",auto,0
2997,North 7th Street,3064,422283685.0,1468,5902,1,68.64264770265505,4,35,,primary,3,"LINESTRING (-112.0651665 33.4663374, -112.0651752 33.4661685, -112.0651863 33.4658904, -112.0651883 33.4657204)",auto,0
2998,North 1st Avenue,3065,422621371.0,957,1311,1,52.02039053873272,3,39,,primary,3,"LINESTRING (-112.0751066 33.4493258, -112.0751045 33.4492374, -112.0751083 33.448858)",auto,0
2999,West Adams Street,3066,422621373.0,1261,957,1,115.4722918717296,1,29,,residential,6,"LINESTRING (-112.0738623 33.4493259, -112.073908 33.4493256, -112.0739592 33.4493253, -112.0744412 33.4493308, -112.0745051 33.4493318, -112.0749954 33.449332, -112.0751066 33.4493258)",auto,1
3000,West Adams Street,3067,422621373.0,957,1261,1,115.47229187172962,1,29,,residential,6,"LINESTRING (-112.0751066 33.4493258, -112.0749954 33.449332, -112.0745051 33.4493318, -112.0744412 33.4493308, -112.0739592 33.4493253, -112.073908 33.4493256, -112.0738623 33.4493259)",auto,1
3002,South 7th Street,3070,436794405.0,1618,5904,1,97.72777460770725,5,35,,primary,3,"LINESTRING (-112.0649914 33.4473511, -112.0649927 33.4476075, -112.0649948 33.447729, -112.0650015 33.4481268, -112.0650098 33.4482297)",auto,0
3003,South 7th Street,3071,436794413.0,1619,5903,1,98.24988590219098,4,35,,primary,3,"LINESTRING (-112.0652144 33.4480975, -112.0652098 33.4476161, -112.0652059 33.4473282, -112.0652019 33.447214)",auto,0
3004,South 7th Street,3072,436794414.0,1460,5904,1,50.98843853870764,5,35,,primary,3,"LINESTRING (-112.0651056 33.4488203, -112.0651966 33.4487136, -112.0652157 33.4484556, -112.0652155 33.4483865)",auto,0
3007,East Washington Street,3075,436795275.0,5897,914,1,15.374906997669736,3,39,,primary,3,"LINESTRING (-112.062098 33.4483394, -112.0622052 33.4483409, -112.0622637 33.4483409)",auto,0
3008,East Washington Street,3076,436795276.0,1623,1291,1,80.18085422247364,4,39,,primary,3,"LINESTRING (-112.0690902 33.4482359, -112.0698251 33.448239, -112.0699544 33.4482395)",auto,0
3009,East Washington Street,3077,436795277.0,1620,916,1,108.2286172987329,4,39,,primary,3,"LINESTRING (-112.0663121 33.4482165, -112.0673208 33.4482208, -112.0674786 33.4482217)",auto,0
3010,East Washington Street,3078,436795278.0,1624,5904,1,36.20814542525813,5,39,,primary,3,"LINESTRING (-112.0646197 33.4482387, -112.064876 33.448234, -112.0650098 33.4482297)",auto,0
3011,East Washington Street,3079,436795279.0,1291,1625,1,71.68215277456645,3,39,,primary,3,"LINESTRING (-112.0699544 33.4482395, -112.0701163 33.4482402, -112.070727 33.4482427)",auto,0
3012,East Washington Street,3080,436795280.0,1625,917,1,49.28164585731032,4,39,,primary,3,"LINESTRING (-112.070727 33.4482427, -112.0711253 33.4482443, -112.0712581 33.4482408)",auto,0
3013,East Washington Street,3082,436795281.0,5904,1620,1,101.82070843541564,3,39,,primary,3,"LINESTRING (-112.065215 33.4482208, -112.0653648 33.4482124, -112.0663121 33.4482165)",auto,0
3014,East Washington Street,3083,436795282.0,916,1623,1,149.53220889175336,3,39,,primary,3,"LINESTRING (-112.0674786 33.4482217, -112.0676099 33.4482224, -112.0687769 33.4482346, -112.0690902 33.4482359)",auto,0
3015,West Washington Street,3084,436795283.0,1621,1289,1,52.65657675451084,6,39,,secondary,4,"LINESTRING (-112.082005 33.4482293, -112.0824132 33.4482265, -112.0825725 33.4482238)",auto,0
3016,West Washington Street,3085,436795284.0,1622,1290,1,55.63426190703615,5,39,,secondary,4,"LINESTRING (-112.0783599 33.4482356, -112.0788531 33.4482325, -112.0789595 33.4482345)",auto,0
3017,West Washington Street,3086,436795286.0,1628,956,1,31.613930696351204,5,25,,secondary,4,"LINESTRING (-112.0747577 33.4482625, -112.0749603 33.4482591, -112.0750984 33.4482584)",auto,0
3019,East Jefferson Street,3088,436796100.0,951,952,1,120.22343190115888,3,39,,primary,3,"LINESTRING (-112.0725524 33.4471174, -112.0724381 33.4471029, -112.0722664 33.4470819, -112.0720492 33.447045, -112.0717172 33.4469698, -112.0714533 33.4468789, -112.0713071 33.4468348)",auto,0
3020,East Jefferson Street,3089,436796100.0,952,1630,1,70.19596971190941,3,39,,primary,3,"LINESTRING (-112.0713071 33.4468348, -112.0711677 33.4467842, -112.070866 33.4466748, -112.0706087 33.4465924)",auto,0
